,egypt_irr,egypt_90,egypt_low_had,sudan_irr,sudan_90,ethiopia_hydro
3639,13.266303056697145,3.0368126820305057,0.0875,0.17169268268639495,0.0,16.052572011811286
3640,2.9745637946067927,0.0,0.37916666666666665,0.20355118367787783,0.0,10.533579880369592
3641,23.12127187030986,7.488675550599828,0.8583333333333333,0.5001104862896039,0.11281372015189065,8.587968327493739
3642,30.14938899709255,8.253863867112184,0.9041666666666667,0.6803575995365565,0.16700763133979588,8.674396768918664
3643,0.337845688375659,0.0,0.0125,0.16785204334229623,0.0,11.27909413740092
3644,4.457785740849768,0.6845371561574554,0.3333333333333333,0.23784809307021576,0.0,13.613081954049138
3645,8.914779851426939,2.426983193060201,0.0,0.26949411408531593,0.0,15.50393623861239
3646,29.20944649185817,8.23047192830331,0.8583333333333333,0.67152437773718,0.17208454957173175,8.647685132251668
3647,5.206189229403298,1.5916551280343163,0.0,0.1806682572747657,0.0,15.965417477595334
3648,1.2148136739934443,0.12662316372932236,0.008333333333333333,0.21462655299451572,0.0,12.186936279018042
3649,5.095074320930509,0.600129040581611,0.43333333333333335,0.3076223609445067,0.0,9.252782346263409
3650,9.655453040334956,2.4768047293998756,0.15416666666666667,0.10534248143133751,0.0,18.273113062505697
3651,10.925609624653907,2.0995805841454294,0.45416666666666666,0.3749812798079725,0.0,13.133051385653376
3652,15.397220565384524,6.509434958443952,0.8041666666666667,0.3571961367672614,0.0,9.428566725146245
3653,17.087973228791345,6.164743306210407,0.7125,0.49907183638837527,0.07382450364845604,10.896243662046995
3654,12.568146042238855,3.3907282186939307,0.0,0.2561116585328514,0.0,18.964788617819668
3655,4.180947602623905,0.49216393287093485,0.3125,0.26989709594846506,0.0,11.977509401303081
3656,4.657289305599346,0.6937126178947526,0.37916666666666665,0.2466348233378346,0.0,13.469173593829716
3657,9.993865185162306,4.800349608726917,0.8125,0.27757698258685515,0.0,9.695577354164739
3658,26.708398735692583,7.813950873956354,0.8541666666666666,0.8021780550427483,0.2524407165981947,8.037122311220873
3659,4.580283245981104,1.720034046136368,0.0,0.26789451898908473,0.0,14.830872634762514
3660,15.385702399112215,4.126347554615571,0.0,0.3340400914080804,0.0,19.058652714267087
3661,6.632675765027971,2.258221865442886,0.0,0.22505703171672437,0.0,17.51889659651595
