wk_code,versie,jaar,wk_naam,lbm,afw,fys,onv,soc,vrz,won
WK039411,Leefbaarometer 1.0,2002,Beinsdorp,4.053021503987719,-0.04924334715596573,NA,NA,NA,NA,NA
WK039411,Leefbaarometer 1.0,2008,Beinsdorp,4.0371716285689425,-0.06509322257474251,NA,NA,NA,NA,NA
WK039411,Leefbaarometer 2.0,2012,Beinsdorp,4.05906421343547,-0.04320063770821446,NA,NA,NA,NA,NA
WK039411,Leefbaarometer 3.0,2014,Beinsdorp,4.148958274630601,0.04669342348691593,-0.01837962120279751,0.05998745438280408,0.05886957147103819,-0.08236661019001608,0.028582629025886902
WK039411,Leefbaarometer 2.0,2016,Beinsdorp,4.165940227091555,0.06367537594786968,NA,NA,NA,NA,NA
WK039411,Leefbaarometer 3.0,2018,Beinsdorp,4.155632019875428,0.05336716873174356,-0.023855852298097852,0.07239273833553245,0.056582862236534394,-0.07487565655339401,0.023123077011168208
WK039411,Leefbaarometer 3.0,2020,Beinsdorp,4.170956338174175,0.06869148703048991,-0.018017395517273466,0.07770689969695539,0.0439072427453898,-0.06630531604668363,0.031400056152101494
WK039412,Leefbaarometer 1.0,2002,Zwaanshoek,4.142906502041663,0.04064165089797856,NA,NA,NA,NA,NA
WK039412,Leefbaarometer 1.0,2008,Zwaanshoek,4.12478398436565,0.02251913322196474,NA,NA,NA,NA,NA
WK039412,Leefbaarometer 2.0,2012,Zwaanshoek,4.094046674222544,-0.008218176921140465,NA,NA,NA,NA,NA
WK039412,Leefbaarometer 3.0,2014,Zwaanshoek,4.119181512107659,0.01691666096397321,-0.027355386273797886,0.047071381331531825,0.06288782186246876,-0.10196570406873783,0.03627854811250809
WK039412,Leefbaarometer 2.0,2016,Zwaanshoek,4.131682138429522,0.02941728728583629,NA,NA,NA,NA,NA
WK039412,Leefbaarometer 3.0,2018,Zwaanshoek,4.127271036216538,0.02500618507285271,-0.03369230449192798,0.06591782335533726,0.054716200745838287,-0.09550480844482485,0.033569273908429696
WK039412,Leefbaarometer 3.0,2020,Zwaanshoek,4.144113218915742,0.04184836777205672,-0.028664411576518663,0.06664061524686495,0.05596150643312745,-0.08264283839412621,0.03055349606270892
WK039413,Leefbaarometer 1.0,2002,Cruquius,4.089854840084462,-0.01241001105922327,NA,NA,NA,NA,NA
WK039413,Leefbaarometer 1.0,2008,Cruquius,4.147274885508037,0.0450100343643522,NA,NA,NA,NA,NA
WK039413,Leefbaarometer 2.0,2012,Cruquius,4.176678326203938,0.07441347506025314,NA,NA,NA,NA,NA
WK039413,Leefbaarometer 3.0,2014,Cruquius,4.194061009807631,0.09179615866394557,-0.010144969378490538,0.03985870847608395,0.07312113194878958,-0.06411256680941692,0.053073854426979136
WK039413,Leefbaarometer 2.0,2016,Cruquius,4.161894633974175,0.059629782830490086,NA,NA,NA,NA,NA
WK039413,Leefbaarometer 3.0,2018,Cruquius,4.197563803862917,0.09529895271923161,-0.019632354285109323,0.06371417915632151,0.0669486343095562,-0.06139009720114289,0.04565859073960584
WK039413,Leefbaarometer 3.0,2020,Cruquius,4.190013570280482,0.0877487191367967,-0.01934756534481498,0.06038576282332994,0.05934859643868247,-0.047786806989563314,0.03514873220916224
WK039415,Leefbaarometer 1.0,2002,Vijfhuizen,4.106502616416969,0.004237765273283569,NA,NA,NA,NA,NA
WK039415,Leefbaarometer 1.0,2008,Vijfhuizen,4.102013360174945,-2.514909687401655e-4,NA,NA,NA,NA,NA
WK039415,Leefbaarometer 2.0,2012,Vijfhuizen,4.115716820653854,0.013451969510168525,NA,NA,NA,NA,NA
WK039415,Leefbaarometer 3.0,2014,Vijfhuizen,4.177871015278839,0.0756061641351541,0.003308118296945582,0.06005019637235168,0.04452850420331552,-0.05526986293382121,0.022989208196362226
WK039415,Leefbaarometer 2.0,2016,Vijfhuizen,4.197856707428834,0.09559185628514914,NA,NA,NA,NA,NA
WK039415,Leefbaarometer 3.0,2018,Vijfhuizen,4.17177348017014,0.06950862902645427,-0.01862585265778393,0.07348569145307159,0.04435565263034099,-0.06020842449939749,0.030501562100222868
WK039415,Leefbaarometer 3.0,2020,Vijfhuizen,4.1692789521692575,0.06701410102557287,-0.017288708773471283,0.05279289457003365,0.04536509203716605,-0.04601598776020959,0.032160810952053795
WK039420,Leefbaarometer 3.0,2014,Spaarndam,4.111113903501674,0.008849052357988229,-0.013866122934288195,0.05490324681198652,0.029922345255000427,-0.0709953213313056,0.008884904556594775
WK039420,Leefbaarometer 2.0,2016,Spaarndam,4.120712619223981,0.018447768080295388,NA,NA,NA,NA,NA
WK039420,Leefbaarometer 3.0,2018,Spaarndam,4.121316409336468,0.01905155819278298,-0.01438248028600106,0.06596447266445338,0.031351348551396915,-0.0749768107392532,0.011095028002186643
WK039420,Leefbaarometer 3.0,2020,Spaarndam,4.141597358310507,0.03933250716682123,-0.008549654311246,0.05948917080784979,0.03474845228123744,-0.0605096853647455,0.014154223753725237
WK039421,Leefbaarometer 1.0,2002,Haarlemmerliede,4.230465338938074,0.12820048779438822,NA,NA,NA,NA,NA
WK039421,Leefbaarometer 1.0,2008,Haarlemmerliede,4.099965643519965,-0.0022992076237194556,NA,NA,NA,NA,NA
WK039421,Leefbaarometer 2.0,2012,Haarlemmerliede,4.230005944747017,0.1277410936033318,NA,NA,NA,NA,NA
WK039421,Leefbaarometer 3.0,2014,Haarlemmerliede,4.301678936671651,0.19941408552796555,0.025489854798434426,0.07929386500418675,0.08655627101428232,-0.04900116753970965,0.057075262250771336
WK039421,Leefbaarometer 2.0,2016,Haarlemmerliede,4.290514498362401,0.1882496472187163,NA,NA,NA,NA,NA
